Doc&Category, Element ID, Porperty, Number Value,String Value 
21,"554383","族与类型@-1",, Standard 
21,"554383","Casement Swing in Plan@4",0,
21,"554383","Frame@5",, SH_Aluminum  Anodized Black 
21,"554383","类型@-1",, Standard 
21,"554383","Bottom Hung Casement@4",0,
21,"554383","底高度@19",0,
21,"554383","类型 ID@-1",, Standard 
21,"554383","体积@1",5.44,
21,"554383","粗略宽度@1",4.92,
21,"554383","族@-1",, Standard 
21,"554383","Top Hung Casement@4",1,
21,"554383","Install Depth (from outside)@19",0.26,
21,"554383","标记@0",, 28 
21,"554383","主体 ID@-1",, SIP 202mm Wall - conc clad 
21,"554383","宽度@1",4.92,
21,"554383","顶高度@-1",8.86,
21,"554383","创建的阶段@14",, Working Drawings 
21,"554383","高度@1",8.86,
21,"554383","说明@0",, Single Window Unit - Triple Glazed 
21,"554383","操作@31",, SinglePanel 
21,"554383","分析构造@92",, <无> 
21,"554383","Casement Depth@3",0.2,
21,"554383","墙闭合@3",0,
21,"554383","类型名称@0",, Standard 
21,"554383","类型标记@0",, 46 
21,"554383","Casement Width@3",0.2,
21,"554383","Frame Depth under@3",0.26,
21,"554383","Frame Width@3",0.2,
21,"554383","Frame Depth@3",0.2,
21,"554383","Frame Depth over@3",0.26,
3,554644,GUID@-1,,6935fb4c680f46198a0208c35d3d93a5
3,"554644","标高@19",, Level 1 
3,"554644","族与类型@-1",, 9 Meters High 
3,"554644","类型 ID@-1",, 9 Meters High 
3,"554644","类型@-1",, 9 Meters High 
3,"554644","主体@19",, 标高 : Level 1 
3,"554644","与邻近图元一同移动@19",0,
3,"554644","面积@1",36.94,
3,"554644","族@-1",, 9 Meters High 
3,"554644","体积@1",8.43,
3,"554644","创建的阶段@14",, Working Drawings 
3,"554644","偏移@19",1.64,
3,"554644","OmniClass 标题@0",, Wind Energy Equipment 
3,"554644","OmniClass 编号@0",, 23.75.10.31 
3,"554644","类型名称@0",, 9 Meters High 
3,"554644","Total Height@1",30.51,
3,"554644","Pole Height@1",29.53,
13,566588,GUID@-1,,790100298aa94c91b2c8b7f94cbe7a2d
13,"566588","创建的阶段@14",, Working Drawings 
13,"566588","长度@1",19.69,
13,"566588","族与类型@-1",, SH_1100mm 
13,"566588","底部标高@19",, Level 1 Living Rm. 
13,"566588","族@-1",, SH_1100mm 
13,"566588","从路径偏移@19",0,
13,"566588","底部偏移@19",0,
13,"566588","类型 ID@-1",, SH_1100mm 
13,"566588","类型@-1",, SH_1100mm 
13,"566588","平台高度调整@3",0,
13,"566588","位置@78",0,
13,"566588","扶栏连接@3",0,
13,"566588","使用顶部扶栏@77",1,
13,"566588","使用平台高度调整@3",0,
13,"566588","栏杆扶手高度@3",3.61,
13,"566588","切线连接@3",2,
13,"566588","栏杆偏移@3",0,
13,"566588","高度@77",3.61,
13,"566588","斜接@3",0,
13,"566588","类型名称@0",, SH_1100mm 
25,566600,GUID@-1,,790100298aa94c91b2c8b7f94cbe7a59
25,"566600","长度@1",19.69,
25,"566600","类型@-1",, Rectangular - 50x50mm 
25,"566600","族与类型@-1",, Rectangular - 50x50mm 
25,"566600","族@-1",, Rectangular - 50x50mm 
25,"566600","创建的阶段@14",, Working Drawings 
25,"566600","类型 ID@-1",, Rectangular - 50x50mm 
25,"566600","圆角半径@3",0,
25,"566600","手间隙@3",-0.08,
25,"566600","过渡件@3",1,
25,"566600","类型名称@0",, Rectangular - 50x50mm 
25,"566600","默认连接@3",0,
25,"566600","延伸样式@103",0,
25,"566600","投影@3",0.08,
25,"566600","材质@5",, Iron  Cast 
25,"566600","轮廓@3",, 50 x 50mm 
25,"566600","加上踏板深度@103",0,
13,567887,GUID@-1,,03104f8eb639459ab44495f82f60136f
13,"567887","类型 ID@-1",, SH_1100mm 
13,"567887","长度@1",15.49,
13,"567887","创建的阶段@14",, Working Drawings 
13,"567887","类型@-1",, SH_1100mm 
13,"567887","族与类型@-1",, SH_1100mm 
13,"567887","从路径偏移@19",0,
13,"567887","底部偏移@19",0,
13,"567887","族@-1",, SH_1100mm 
13,"567887","底部标高@19",, Level 2 
13,"567887","平台高度调整@3",0,
13,"567887","位置@78",0,
13,"567887","扶栏连接@3",0,
13,"567887","使用顶部扶栏@77",1,
13,"567887","使用平台高度调整@3",0,
13,"567887","栏杆扶手高度@3",3.61,
13,"567887","切线连接@3",2,
13,"567887","栏杆偏移@3",0,
13,"567887","高度@77",3.61,
13,"567887","斜接@3",0,
13,"567887","类型名称@0",, SH_1100mm 
25,568014,GUID@-1,,03104f8eb639459ab44495f82f6013ee
25,"568014","族与类型@-1",, Rectangular - 50x50mm 
25,"568014","创建的阶段@14",, Working Drawings 
25,"568014","族@-1",, Rectangular - 50x50mm 
25,"568014","类型@-1",, Rectangular - 50x50mm 
25,"568014","类型 ID@-1",, Rectangular - 50x50mm 
25,"568014","长度@1",15.49,
25,"568014","圆角半径@3",0,
25,"568014","手间隙@3",-0.08,
25,"568014","过渡件@3",1,
25,"568014","类型名称@0",, Rectangular - 50x50mm 
25,"568014","默认连接@3",0,
25,"568014","延伸样式@103",0,
25,"568014","投影@3",0.08,
25,"568014","材质@5",, Iron  Cast 
25,"568014","轮廓@3",, 50 x 50mm 
25,"568014","加上踏板深度@103",0,
4,599841,GUID@-1,,fe746f979f8946858fa8a4525710d6a1
4,"599841","钢筋保护层 - 外部面@12",, Rebar Cover 1 
4,"599841","无连接高度@19",11.15,
4,"599841","族与类型@-1",, Retaining - 300mm Concrete 
4,"599841","底部延伸距离@19",0,
4,"599841","结构用途@12",1,
4,"599841","钢筋保护层 - 其他面@12",, Rebar Cover 1 
4,"599841","顶部延伸距离@19",0,
4,"599841","面积@1",272.65,
4,"599841","启用分析模型@12",1,
4,"599841","底部约束@19",, Level 2 
4,"599841","创建的阶段@14",, Working Drawings 
4,"599841","已附着底部@19",0,
4,"599841","钢筋保护层 - 内部面@12",, Rebar Cover 1 
4,"599841","长度@1",23.46,
4,"599841","类型 ID@-1",, Retaining - 300mm Concrete 
4,"599841","已附着顶部@19",0,
4,"599841","顶部偏移@19",0,
4,"599841","体积@1",268.36,
4,"599841","定位线@19",0,
4,"599841","结构@12",1,
4,"599841","族@-1",, Retaining - 300mm Concrete 
4,"599841","底部偏移@19",-4.92,
4,"599841","与体量相关@19",0,
4,"599841","类型@-1",, Retaining - 300mm Concrete 
4,"599841","结构材质@5",, Structure - Timber Insulated Panel - Insulation 
4,"599841","在插入点包络@3",3,
4,"599841","类型名称@0",, SIP 202mm Wall - conc clad 
4,"599841","热质量@92",33244.2,
4,"599841","类型标记@0",, WT1 
4,"599841","说明@0",, Structural Insulation Panel Wall with Kiln Dried Timber Panel Rainscreen 
4,"599841","粗略比例填充颜色@4",0,
4,"599841","吸收率@92",0.1,
4,"599841","厚度@3",0.66,
4,"599841","粗略比例填充样式@4",, Solid fill 
4,"599841","粗糙度@92",1,
4,"599841","在端点包络@3",0,
4,"599841","功能@3",1,
4,"599841","传热系数(U)@92",47.55,
4,"599841","热阻(R)@92",0.02,
4,"599841","注释记号@0",, F10 
4,599951,GUID@-1,,fe746f979f8946858fa8a4525710d60f
4,"599951","族与类型@-1",, Retaining - 300mm Concrete 
4,"599951","面积@1",151.88,
4,"599951","已附着底部@19",0,
4,"599951","底部偏移@19",-4.92,
4,"599951","钢筋保护层 - 内部面@12",, Rebar Cover 1 
4,"599951","钢筋保护层 - 其他面@12",, Rebar Cover 1 
4,"599951","定位线@19",0,
4,"599951","已附着顶部@19",0,
4,"599951","族@-1",, Retaining - 300mm Concrete 
4,"599951","底部约束@19",, Level 2 
4,"599951","长度@1",13.62,
4,"599951","创建的阶段@14",, Working Drawings 
4,"599951","结构@12",1,
4,"599951","类型 ID@-1",, Retaining - 300mm Concrete 
4,"599951","体积@1",149.49,
4,"599951","钢筋保护层 - 外部面@12",, Rebar Cover 1 
4,"599951","顶部延伸距离@19",0,
4,"599951","顶部偏移@19",0,
4,"599951","类型@-1",, Retaining - 300mm Concrete 
4,"599951","无连接高度@19",11.15,
4,"599951","底部延伸距离@19",0,
4,"599951","与体量相关@19",0,
4,"599951","结构用途@12",1,
4,"599951","启用分析模型@12",1,
4,"599951","结构材质@5",, Structure - Timber Insulated Panel - Insulation 
4,"599951","在插入点包络@3",3,
4,"599951","类型名称@0",, SIP 202mm Wall - conc clad 
4,"599951","热质量@92",33244.2,
4,"599951","类型标记@0",, WT1 
4,"599951","说明@0",, Structural Insulation Panel Wall with Kiln Dried Timber Panel Rainscreen 
4,"599951","粗略比例填充颜色@4",0,
4,"599951","吸收率@92",0.1,
4,"599951","厚度@3",0.66,
4,"599951","粗略比例填充样式@4",, Solid fill 
4,"599951","粗糙度@92",1,
4,"599951","在端点包络@3",0,
4,"599951","功能@3",1,
4,"599951","传热系数(U)@92",47.55,
4,"599951","热阻(R)@92",0.02,
4,"599951","注释记号@0",, F10 
4,627064,GUID@-1,,5b7ac240e9a743b2b6bf2469565d0b38
4,"627064","钢筋保护层 - 其他面@12",, Rebar Cover 1 
4,"627064","创建的阶段@14",, Working Drawings 
4,"627064","已附着顶部@19",0,
4,"627064","底部偏移@19",-4.92,
4,"627064","定位线@19",3,
4,"627064","钢筋保护层 - 外部面@12",, Rebar Cover 1 
4,"627064","类型@-1",, CL_W1 
4,"627064","启用分析模型@12",1,
4,"627064","无连接高度@19",4.92,
4,"627064","与体量相关@19",0,
4,"627064","结构用途@12",1,
4,"627064","族@-1",, CL_W1 
4,"627064","面积@1",394.12,
4,"627064","长度@1",81,
4,"627064","族与类型@-1",, CL_W1 
4,"627064","顶部延伸距离@19",0,
4,"627064","体积@1",362.05,
4,"627064","结构@12",1,
4,"627064","已附着底部@19",0,
4,"627064","类型 ID@-1",, CL_W1 
4,"627064","顶部约束@19",, Level 1 
4,"627064","底部约束@19",, Level 1 
4,"627064","钢筋保护层 - 内部面@12",, Rebar Cover 1 
4,"627064","顶部偏移@19",0,
4,"627064","底部延伸距离@19",0,
4,"627064","结构材质@5",, Structure - Timber Insulated Panel - Insulation 
4,"627064","在插入点包络@3",3,
4,"627064","类型名称@0",, SIP 202mm Wall - conc clad 
4,"627064","热质量@92",33244.2,
4,"627064","类型标记@0",, WT1 
4,"627064","说明@0",, Structural Insulation Panel Wall with Kiln Dried Timber Panel Rainscreen 
4,"627064","粗略比例填充颜色@4",0,
4,"627064","吸收率@92",0.1,
4,"627064","厚度@3",0.66,
4,"627064","粗略比例填充样式@4",, Solid fill 
4,"627064","粗糙度@92",1,
4,"627064","在端点包络@3",0,
4,"627064","功能@3",1,
4,"627064","传热系数(U)@92",47.55,
4,"627064","热阻(R)@92",0.02,
4,"627064","注释记号@0",, F10 
4,627729,GUID@-1,,5b7ac240e9a743b2b6bf2469565d0e51
4,"627729","底部约束@19",, Level 1 
4,"627729","已附着底部@19",0,
4,"627729","长度@1",22.06,
4,"627729","顶部约束@19",, Level 1 
4,"627729","顶部偏移@19",0,
4,"627729","创建的阶段@14",, Working Drawings 
4,"627729","启用分析模型@12",0,
4,"627729","顶部延伸距离@19",0,
4,"627729","类型@-1",, CL_W1 
4,"627729","定位线@19",3,
4,"627729","族与类型@-1",, CL_W1 
4,"627729","底部偏移@19",-4.92,
4,"627729","类型 ID@-1",, CL_W1 
4,"627729","结构用途@12",0,
4,"627729","与体量相关@19",0,
4,"627729","结构@12",0,
4,"627729","底部延伸距离@19",0,
4,"627729","面积@1",105,
4,"627729","无连接高度@19",4.92,
4,"627729","已附着顶部@19",0,
4,"627729","族@-1",, CL_W1 
4,"627729","体积@1",94.89,
4,"627729","结构材质@5",, Structure - Timber Insulated Panel - Insulation 
4,"627729","在插入点包络@3",3,
4,"627729","类型名称@0",, SIP 202mm Wall - conc clad 
4,"627729","热质量@92",33244.2,
4,"627729","类型标记@0",, WT1 
4,"627729","说明@0",, Structural Insulation Panel Wall with Kiln Dried Timber Panel Rainscreen 
4,"627729","粗略比例填充颜色@4",0,
4,"627729","吸收率@92",0.1,
4,"627729","厚度@3",0.66,
4,"627729","粗略比例填充样式@4",, Solid fill 
4,"627729","粗糙度@92",1,
4,"627729","在端点包络@3",0,
4,"627729","功能@3",1,
4,"627729","传热系数(U)@92",47.55,
4,"627729","热阻(R)@92",0.02,
4,"627729","注释记号@0",, F10 
4,628523,GUID@-1,,5b7ac240e9a743b2b6bf2469565d0d6b
4,"628523","底部偏移@19",-4.92,
4,"628523","结构用途@12",1,
4,"628523","族与类型@-1",, CL_W1 
4,"628523","已附着顶部@19",0,
4,"628523","结构@12",1,
4,"628523","创建的阶段@14",, Working Drawings 
4,"628523","钢筋保护层 - 其他面@12",, Rebar Cover 1 
4,"628523","已附着底部@19",0,
4,"628523","无连接高度@19",4.92,
4,"628523","定位线@19",3,
4,"628523","类型 ID@-1",, CL_W1 
4,"628523","面积@1",297.25,
4,"628523","与体量相关@19",0,
4,"628523","底部延伸距离@19",0,
4,"628523","族@-1",, CL_W1 
4,"628523","顶部偏移@19",0,
4,"628523","钢筋保护层 - 内部面@12",, Rebar Cover 1 
4,"628523","底部约束@19",, Level 1 
4,"628523","顶部约束@19",, Level 1 
4,"628523","长度@1",60.53,
4,"628523","类型@-1",, CL_W1 
4,"628523","顶部延伸距离@19",0,
4,"628523","启用分析模型@12",1,
4,"628523","体积@1",273.06,
4,"628523","钢筋保护层 - 外部面@12",, Rebar Cover 1 
4,"628523","结构材质@5",, Structure - Timber Insulated Panel - Insulation 
4,"628523","在插入点包络@3",3,
4,"628523","类型名称@0",, SIP 202mm Wall - conc clad 
4,"628523","热质量@92",33244.2,
4,"628523","类型标记@0",, WT1 
4,"628523","说明@0",, Structural Insulation Panel Wall with Kiln Dried Timber Panel Rainscreen 
4,"628523","粗略比例填充颜色@4",0,
4,"628523","吸收率@92",0.1,
4,"628523","厚度@3",0.66,
4,"628523","粗略比例填充样式@4",, Solid fill 
4,"628523","粗糙度@92",1,
4,"628523","在端点包络@3",0,
4,"628523","功能@3",1,
4,"628523","传热系数(U)@92",47.55,
4,"628523","热阻(R)@92",0.02,
4,"628523","注释记号@0",, F10 
15,647908,GUID@-1,,6631423128604f9f87a8f581c5b089cb
15,"647908","底部高程@1",-2.71,
15,"647908","标高@19",, Level 1 
15,"647908","厚度@1",0.74,
15,"647908","结构@12",0,
15,"647908","类型@-1",, Insitu Concrete 225mm 
15,"647908","启用分析模型@12",0,
15,"647908","体积@1",556.84,
15,"647908","自标高的高度偏移@19",-1.97,
15,"647908","周长@1",174.42,
15,"647908","族与类型@-1",, Insitu Concrete 225mm 
15,"647908","面积@1",754.33,
15,"647908","顶部高程@1",-1.97,
15,"647908","类型 ID@-1",, Insitu Concrete 225mm 
15,"647908","族@-1",, Insitu Concrete 225mm 
15,"647908","与体量相关@19",0,
15,"647908","创建的阶段@14",, Working Drawings 
15,"647908","吸收率@92",0.1,
15,"647908","默认的厚度@3",0.49,
15,"647908","功能@3",0,
15,"647908","粗糙度@92",1,
15,"647908","结构材质@5",, SH_resin Floor 
15,"647908","类型名称@0",, Generic 150mm 
15,"647908","粗略比例填充颜色@4",0,
4,655533,GUID@-1,,87beca5038474f1482814eb88904911d
4,"655533","族与类型@-1",, Wall - Timber Clad 
4,"655533","类型 ID@-1",, Wall - Timber Clad 
4,"655533","结构用途@12",0,
4,"655533","已附着顶部@19",0,
4,"655533","族@-1",, Wall - Timber Clad 
4,"655533","顶部约束@19",, Level 2 
4,"655533","创建的阶段@14",, Working Drawings 
4,"655533","无连接高度@19",1.8,
4,"655533","顶部偏移@19",-0.98,
4,"655533","长度@1",20.35,
4,"655533","与体量相关@19",0,
4,"655533","结构@12",0,
4,"655533","面积@1",35.52,
4,"655533","底部延伸距离@19",0,
4,"655533","已附着底部@19",0,
4,"655533","定位线@19",0,
4,"655533","启用分析模型@12",0,
4,"655533","类型@-1",, Wall - Timber Clad 
4,"655533","底部偏移@19",-1.8,
4,"655533","体积@1",23.54,
4,"655533","顶部延伸距离@19",0,
4,"655533","底部约束@19",, Ceiling 
4,"655533","结构材质@5",, Structure - Timber Insulated Panel - Insulation 
4,"655533","在插入点包络@3",3,
4,"655533","类型名称@0",, SIP 202mm Wall - conc clad 
4,"655533","热质量@92",33244.2,
4,"655533","类型标记@0",, WT1 
4,"655533","说明@0",, Structural Insulation Panel Wall with Kiln Dried Timber Panel Rainscreen 
4,"655533","粗略比例填充颜色@4",0,
4,"655533","吸收率@92",0.1,
4,"655533","厚度@3",0.66,
4,"655533","粗略比例填充样式@4",, Solid fill 
4,"655533","粗糙度@92",1,
4,"655533","在端点包络@3",0,
4,"655533","功能@3",1,
4,"655533","传热系数(U)@92",47.55,
4,"655533","热阻(R)@92",0.02,
4,"655533","注释记号@0",, F10 
16,665557,GUID@-1,,a3bcf3f5e6694d939730faa0d5b554a8
16,"665557","所需踢面数@1",16,
16,"665557","底部标高@19",, Level 1 
16,"665557","实际踢面高度@1",0.62,
16,"665557","底部偏移@19",0,
16,"665557","实际踢面数@1",16,
16,"665557","踏板/踢面起始编号@1",1,
16,"665557","创建的阶段@14",, Working Drawings 
16,"665557","类型@-1",, 190mm max riser 250mm going 
16,"665557","顶部标高@19",, Level 2 
16,"665557","类型 ID@-1",, 190mm max riser 250mm going 
16,"665557","族与类型@-1",, 190mm max riser 250mm going 
16,"665557","族@-1",, 190mm max riser 250mm going 
16,"665557","所需的楼梯高度@19",9.84,
16,"665557","实际踏板深度@1",0.82,
16,"665557","顶部偏移@19",0,
16,"665557","右侧侧向偏移@101",0,
16,"665557","中部支撑类型@101",, Carriage - 50mm Width 
16,"665557","左侧支撑@101",0,
16,"665557","最小踏板深度@96",0.82,
16,"665557","右侧支撑@101",0,
16,"665557","中部支撑数量@101",0,
16,"665557","中部支撑@101",0,
16,"665557","最小梯段宽度@96",3.28,
16,"665557","功能@3",0,
16,"665557","最大踢面高度@96",0.62,
16,"665557","类型名称@0",, 190mm max riser 250mm going 
16,"665557","梯段类型@3",, 50mm Tread 13mm Riser 
16,"665557","剪切标记类型@4",, Single Zigzag 
16,"665557","左侧侧向偏移@101",0,
16,"665557","平台类型@3",, Non-Monolithic Landing 
13,665711,GUID@-1,,a3bcf3f5e6694d939730faa0d5b55b12
13,"665711","族与类型@-1",, SH_1100mm 
13,"665711","类型 ID@-1",, SH_1100mm 
13,"665711","族@-1",, SH_1100mm 
13,"665711","类型@-1",, SH_1100mm 
13,"665711","创建的阶段@14",, Working Drawings 
13,"665711","从路径偏移@19",0.08,
13,"665711","底部偏移@19",0,
13,"665711","长度@1",14.88,
13,"665711","平台高度调整@3",0,
13,"665711","位置@78",0,
13,"665711","扶栏连接@3",0,
13,"665711","使用顶部扶栏@77",1,
13,"665711","使用平台高度调整@3",0,
13,"665711","栏杆扶手高度@3",3.61,
13,"665711","切线连接@3",2,
13,"665711","栏杆偏移@3",0,
13,"665711","高度@77",3.61,
13,"665711","斜接@3",0,
13,"665711","类型名称@0",, SH_1100mm 
25,665842,GUID@-1,,a3bcf3f5e6694d939730faa0d5b55b8f
25,"665842","创建的阶段@14",, Working Drawings 
25,"665842","长度@1",18.13,
25,"665842","类型 ID@-1",, Rectangular - 50x50mm 
25,"665842","族与类型@-1",, Rectangular - 50x50mm 
25,"665842","类型@-1",, Rectangular - 50x50mm 
25,"665842","族@-1",, Rectangular - 50x50mm 
25,"665842","圆角半径@3",0,
25,"665842","手间隙@3",-0.08,
25,"665842","过渡件@3",1,
25,"665842","类型名称@0",, Rectangular - 50x50mm 
25,"665842","默认连接@3",0,
25,"665842","延伸样式@103",0,
25,"665842","投影@3",0.08,
25,"665842","材质@5",, Iron  Cast 
25,"665842","轮廓@3",, 50 x 50mm 
25,"665842","加上踏板深度@103",0,
9,674370,GUID@-1,,89b7d9e700a945d98498e33a7dec17b5
9,"674370","主体@19",, 楼板 : Generic 150mm 
9,"674370","族@-1",, Miele Washing Machine W 5820 WPS 
9,"674370","标高@19",, Level 1 
9,"674370","体积@1",8.81,
9,"674370","创建的阶段@14",, Working Drawings 
9,"674370","面积@1",21.76,
9,"674370","类型@-1",, Miele Washing Machine W 5820 WPS 
9,"674370","偏移@19",0,
9,"674370","类型 ID@-1",, Miele Washing Machine W 5820 WPS 
9,"674370","族与类型@-1",, Miele Washing Machine W 5820 WPS 
9,"674370","型号@0",, W 5820 WPS 
9,"674370","Washing machine@5",, Main body 
9,"674370","Glass@5",, Glass 
9,"674370","Width@1",1.95,
9,"674370","制造商@0",, Miele Australia Pty.Ltd. 
9,"674370","Fascia@5",, Main body 
9,"674370","类型名称@0",, Miele Washing Machine W 5820 WPS 
9,"674370","Depth@1",2.02,
9,"674370","Black Screen@5",, Black panel 
9,"674370","OmniClass 标题@0",, General Furniture and Specialties 
9,"674370","OmniClass 编号@0",, 23.40.20.00 
9,"674370","Logo@5",, Logo 
9,"674370","Door@5",, Door 
9,"674370","Hieght@1",2.79,
9,"674370","说明@0",, Miele Washing Machine W 5820 WPS 
9,"674370","URL@0",, www.miele.com.au 
9,"674370","Buttons@5",, Buttons 
0,677695,GUID@-1,,89b7d9e700a945d98498e33a7dec0ac8
0,"677695","标高@19",, Level 1 
0,"677695","族与类型@-1",, Miele Tumble Dryer T 7944 C 
0,"677695","类型 ID@-1",, Miele Tumble Dryer T 7944 C 
0,"677695","类型@-1",, Miele Tumble Dryer T 7944 C 
0,"677695","族@-1",, Miele Tumble Dryer T 7944 C 
0,"677695","面积@1",33.14,
0,"677695","主体@19",, 楼板 : Generic 150mm 
0,"677695","偏移@19",0,
0,"677695","体积@1",1.68,
0,"677695","创建的阶段@14",, Working Drawings 
0,"677695","Door swing line on/off@-1",0,
0,"677695","型号@0",, T 7944 C 
0,"677695","Depth@1",2.08,
0,"677695","Switch@5",, Stainless Steel 
0,"677695","类型名称@0",, Miele Tumble Dryer T 7944 C 
0,"677695","Vents@5",, Silver Aluminium 
0,"677695","说明@0",, Tumble Dryer T 7944 C 
0,"677695","Service Panel@5",, Silver Aluminium 
0,"677695","Voltage@30",, 230 
0,"677695","Tumble Dryer@5",, Silver Aluminium 
0,"677695","Door@5",, Silver Aluminium 
0,"677695","制造商@0",, Miele Australia Pty. Ltd. 
0,"677695","Power connection point indicator on/off@30",0,
0,"677695","Water Container@5",, Silver Aluminium 
0,"677695","Height@1",2.79,
0,"677695","Digital Plate@5",, Black Glass 
0,"677695","Joinery cut line on/off@-1",0,
0,"677695","Wheels@5",, Stainless Steel 
0,"677695","Control Panel@5",, Silver Aluminium 
0,"677695","URL@0",, www.miele.com.au 
0,"677695","Width@1",1.95,
0,"677695","Consideration@-1",, Please refer to installation instructions and diagrams prior to specification 
0,679009,GUID@-1,,89b7d9e700a945d98498e33a7dec0196
0,"679009","族与类型@-1",, Rangehood DA-2210 
0,"679009","标高@19",, Level 1 
0,"679009","创建的阶段@14",, Working Drawings 
0,"679009","面积@1",21.22,
0,"679009","体积@1",2.37,
0,"679009","偏移@19",4.76,
0,"679009","主体@19",, 楼板 : Generic 150mm 
0,"679009","族@-1",, Rangehood DA-2210 
0,"679009","类型 ID@-1",, Rangehood DA-2210 
0,"679009","类型@-1",, Rangehood DA-2210 
0,"679009","Voltage@30",230,
0,"679009","Face depth@1",, 402 
0,"679009","Logo@5",, Black Plastic 
0,"679009","Lighting@5",, Lighting 
0,"679009","Power connection point indicator on/off@30",0,
0,"679009","型号@0",, DA 2210 
0,"679009","URL@0",, www.miele.com.au 
0,"679009","Face height@1",, 50 
0,"679009","制造商@0",, Miele Australia Pty.Ltd. 
0,"679009","Rangehood@5",, Stainless Steel 
0,"679009","说明@0",, Rangehood DA 2210 
0,"679009","Grease Filter@5",, Black Glass 
0,"679009","Joinery cut line on/off@-1",0,
0,"679009","Frame@5",, Stainless Steel 
0,"679009","Considerations@-1",, Please refer to installation instructions and diagrams prior to specification 
0,"679009","Control Panel@5",, Stainless Steel 
0,"679009","Face width@1",, 1102 
0,"679009","类型名称@0",, Rangehood DA-2210 
9,680539,GUID@-1,,89b7d9e700a945d98498e33a7dec3fac
9,"680539","标高@19",, Level 1 
9,"680539","主体@19",, 楼板 : Generic 150mm 
9,"680539","偏移@19",-0.37,
9,"680539","类型@-1",, Miele Induction Cooktop 6350 LPT 
9,"680539","族@-1",, Miele Induction Cooktop 6350 LPT 
9,"680539","体积@1",0.44,
9,"680539","面积@1",11.37,
9,"680539","创建的阶段@14",, Working Drawings 
9,"680539","族与类型@-1",, Miele Induction Cooktop 6350 LPT 
9,"680539","类型 ID@-1",, Miele Induction Cooktop 6350 LPT 
9,"680539","Joinery cut out dimension - depth@1",, 500 
9,"680539","Joinery cut line on/off@-1",0,
9,"680539","Face width@1",, 794 
9,"680539","类型名称@0",, Miele Induction Cooktop 6350 LPT 
9,"680539","型号@0",, 6350 LPT 
9,"680539","Induction Cooking Pan@5",, Black Glass Pan 
9,"680539","制造商@0",, Miele Australia Pty.Ltd. 
9,"680539","Induction Cooking@5",, Black Glass 
9,"680539","Considerations@-1",, Please refer to installation instructions and diagrams prior to specification 
9,"680539","Joinery cut out dimension - height@1",, equal to or above 30 
9,"680539","Voltage@30",, 230 
9,"680539","Power connection point indicator on/off@30",0,
9,"680539","Joinery cut out dimension -width@1",, 780 
9,"680539","URL@0",, www.miele.com.au 
9,"680539","Door swing line on/off@-1",0,
9,"680539","Frame@5",, Clean Steel 
9,"680539","Connection Box@5",, Plastic 
9,"680539","说明@0",, Induction Cooktop 6350 LPT 
9,"680539","Cable@5",, Rubber 
9,"680539","Face height@1",, 3 
9,"680539","Rim@5",, Stainless Steel 
9,"680539","Face depth@1",, 514 
0,684791,GUID@-1,,89b7d9e700a945d98498e33a7dec2f00
0,"684791","面积@1",106.58,
0,"684791","类型 ID@-1",, Miele Fridge/Freezer KF 1911 Vi 
0,"684791","类型@-1",, Miele Fridge/Freezer KF 1911 Vi 
0,"684791","标高@19",, Level 1 
0,"684791","创建的阶段@14",, Working Drawings 
0,"684791","体积@1",12.72,
0,"684791","偏移@19",0,
0,"684791","族与类型@-1",, Miele Fridge/Freezer KF 1911 Vi 
0,"684791","主体@19",, 楼板 : Generic 150mm 
0,"684791","族@-1",, Miele Fridge/Freezer KF 1911 Vi 
0,"684791","Voltage@30",, 230 
0,"684791","Door swing line on/off@-1",0,
0,"684791","Power connection point indicator on/off@30",0,
0,"684791","Body depth@1",, 610 
0,"684791","制造商@0",, Miele Australia Pty.Ltd. 
0,"684791","类型名称@0",, Miele Fridge/Freezer KF 1911 Vi 
0,"684791","说明@0",, Fridge/Freezer KF 1911 Vi 
0,"684791","Body width@1",, 902 
0,"684791","Fridge Legs@5",, Rubber 
0,"684791","Door@5",, Metal 
0,"684791","型号@0",, KF 1911 Vi 
0,"684791","Considerations@-1",, Please refer to installation instructions and diagrams prior to specification 
0,"684791","Fridge@5",, Metal 
0,"684791","Fitting@5",, Metal 
0,"684791","Body height@1",, 2127 
0,"684791","Logo@5",, Metal 
0,"684791","URL@0",, www.miele.com.au 
0,"684791","Joinery cut line on/off@-1",0,
0,"684791","Fixed Door@5",, Metal 2 
0,"684791","Fridge Base@5",, Metal 1 
0,686184,GUID@-1,,89b7d9e700a945d98498e33a7dec259f
0,"686184","偏移@19",1.15,
0,"686184","类型@-1",, Miele Oven H 5681 BP 
0,"686184","族@-1",, Miele Oven H 5681 BP 
0,"686184","主体@19",, 楼板 : Generic 150mm 
0,"686184","创建的阶段@14",, Working Drawings 
0,"686184","标高@19",, Level 1 
0,"686184","体积@1",3.13,
0,"686184","族与类型@-1",, Miele Oven H 5681 BP 
0,"686184","类型 ID@-1",, Miele Oven H 5681 BP 
0,"686184","面积@1",21.94,
0,"686184","Face height@1",, 596 
0,"686184","Face width@1",, 595 
0,"686184","Door@5",, Black Glass 
0,"686184","Power connection point indicator on/off@30",0,
0,"686184","Body depth@1",, 547 
0,"686184","Body height@1",, 575 
0,"686184","Body width@1",, 554 
